Transcript Sense_junction_reads Antisense_junction_reads
BL17870_cuf2 3 0
BL17871_cuf2 1 0
BL17874_cuf0 2 0
BL17897_cuf0 4 0
BL17903_cuf0 1 0
BL17906_evm0 2 0
BL17907_evm1 1 0
BL17911_cuf0 2 0
BL17912_cuf1 1 0
BL17914_evm0 1 0
BL17918_cuf5 1 0
BL17929_cuf0 3 0
BL17931_cuf0 1 0
BL17936_evm11 3 0
BL17939_cuf27 2 0
BL17943_cuf1 1 0
BL17944_cuf0 1 0
BL17961_cuf4 0 2
BL17966_cuf0 0 1
BL17970_evm0 2 0
BL17976_evm3 1 0
BL17989_evm0 2 0
BL17994_cuf2 7 0
BL17999_cuf3 1 0
BL18001_cuf3 2 0
BL18005_evm1 2 0
BL18009_cuf0 1 0
BL18028_evm1 1 0
BL18033_cuf0 1 0
BL18035_cuf0 4 0
BL18037_evm0 1 0
BL18042_cuf1 1 0
BL18043_cuf1 5 0
BL18047_cuf0 3 0
BL18056_cuf0 1 0
BL18059_cuf13 1 0
BL18060_cuf0 1 0
BL18069_cuf0 2 0
BL18074_cuf0 2 0
BL18075_cuf0 1 0
BL18081_cuf0 2 0
BL18109_evm0 1 0
BL18118_cuf0 1 0
BL18133_cuf0 2 0
BL18135_cuf0 1 0
BL18143_cuf0 2 0
BL18171_cuf0 1 0
BL18174_cuf0 1 0
BL18177_evm1 1 0
BL18188_cuf6 0 3
BL18192_cuf1 1 0
BL18198_cuf0 5 0
BL18204_cuf6 5 0
BL18212_cuf4 1 0
BL18213_evm0 2 0
BL18215_cuf1 1 0
BL18228_cuf8 1 0
BL18240_cuf4 3 0
BL18248_cuf0 2 0
BL18261_cuf7 1 0
BL18266_evm0 1 0
BL18275_cuf0 7 0
BL18284_cuf1 1 0
BL18297_cuf11 1 0
BL18300_cuf12 2 0
BL18301_cuf0 1 0
BL18316_evm0 4 0
BL18318_cuf0 1 0
BL18324_cuf0 2 0
BL18332_cuf1 2 0
BL18335_evm8 1 0
BL18340_cuf16 1 0
BL18341_evm1 1 0
BL18358_cuf2 4 0
BL18360_cuf5 1 0
BL18373_cuf8 2 0
BL18375_cuf1 5 0
BL18376_cuf18 1 0
BL18380_cuf0 2 0
BL18381_evm0 2 0
BL18390_cuf5 1 0
BL18394_cuf0 2 0
BL18399_cuf0 2 0
BL18423_cuf0 1 0
BL18426_evm2 1 0
BL18427_evm1 1 0
BL18435_cuf2 1 0
BL18443_evm1 0 1
BL18451_evm0 0 1
BL18494_evm0 6 0
BL18497_evm5 2 0
BL18510_cuf1 2 0
BL18530_evm0 2 0
BL18548_evm8 1 0
BL18552_evm0 1 0
BL18595_evm6 3 0
BL18596_cuf0 1 0
BL18599_cuf0 1 2
BL18608_cuf1 1 0
BL18610_cuf30 2 0
BL18619_evm0 1 0
BL18620_cuf8 5 0
BL18623_cuf11 2 0
BL18625_cuf0 1 0
BL18642_cuf0 1 0
BL18644_evm2 1 0
BL18654_cuf3 2 0
BL18655_cuf0 2 0
BL18668_cuf1 4 0
BL18677_cuf0 8 0
BL18679_cuf1 3 0
BL18684_evm6 0 1
BL18687_cuf2 2 0
BL18707_cuf3 2 0
BL18711_evm3 1 0
BL18716_evm0 3 0
BL18718_cuf5 3 0
BL18727_cuf3 4 0
BL18741_cuf1 1 0
BL18756_cuf5 1 0
BL18763_evm0 1 0
BL18773_cuf0 1 0
BL18774_evm0 2 0
BL18777_cuf8 1 0
BL18789_cuf1 1 0
BL18801_cuf0 1 0
BL18820_cuf0 4 0
BL18824_cuf0 4 0
BL18840_evm1 4 0
BL18846_cuf3 3 0
BL18854_cuf2 1 0
BL18855_cuf0 1 0
BL18858_cuf3 2 0
BL18862_evm16 1 0
BL18871_evm5 1 0
BL18872_cuf1 3 0
BL18878_evm5 1 0
BL18894_evm0 1 0
BL18898_evm6 1 0
BL18900_cuf0 2 0
BL18905_cuf4 7 0
BL18906_cuf0 1 0
BL18944_cuf0 2 0
BL18946_cuf8 10 0
BL18947_cuf0 1 0
BL18948_cuf4 1 0
BL18949_evm1 2 0
BL18960_evm1 3 0
BL18964_cuf0 38 0
BL18965_cuf0 2 0
BL18981_cuf1 3 0
BL19002_evm5 1 0
BL19004_cuf0 1 0
BL19028_cuf0 1 0
BL19029_cuf1 4 0
BL19043_evm4 2 0
BL19047_cuf0 4 0
BL19051_cuf1 1 0
BL19062_cuf4 1 0
BL19072_cuf11 1 0
BL19081_cuf10 3 0
BL19106_cuf3 3 0
BL19114_cuf10 2 0
BL19124_cuf1 3 0
BL19140_cuf0 2 0
BL19159_cuf0 3 0
BL19168_cuf7 1 0
BL19170_evm12 2 0
BL19175_cuf0 2 0
BL19177_cuf0 2 0
BL19182_cuf2 1 0
BL19208_cuf1 3 0
BL19214_cuf4 4 0
BL19235_cuf0 1 0
BL19269_cuf1 1 0
BL19274_evm1 1 0
BL19281_cuf0 1 0
BL19282_cuf1 1 0
BL19294_evm0 1 0
BL19295_cuf0 2 0
BL19308_cuf1 2 0
BL19311_cuf0 2 0
BL19318_cuf2 2 0
BL19332_evm6 5 0
BL19334_cuf9 1 0
BL19350_cuf2 4 0
BL19358_cuf0 3 0
BL19370_cuf20 1 0
BL19371_cuf3 1 0
BL19401_cuf1 2 0
BL19403_cuf3 2 0
BL19404_cuf4 3 0
BL19410_cuf19 1 0
BL19431_evm4 1 0
BL19432_cuf1 3 0
BL19434_evm0 2 0
BL19435_evm0 35 0
BL19441_evm5 2 0
BL19450_cuf0 1 0
BL19462_cuf0 1 0
BL19476_cuf3 3 0
BL19487_cuf0 1 0
BL19489_cuf3 1 0
BL19490_cuf0 1 0
BL19499_cuf5 1 0
BL19505_cuf0 4 0
BL19510_cuf1 3 0
BL19526_evm0 1 0
BL19528_cuf4 4 0
BL19541_evm2 1 0
BL19543_cuf0 2 0
BL19549_cuf0 2 0
BL19562_cuf6 1 0
BL19563_evm1 2 0
BL19570_cuf9 1 0
BL19575_cuf0 1 0
BL19581_cuf0 1 0
BL19607_cuf24 2 0
BL19618_cuf0 6 0
BL19630_evm0 1 0
BL19644_cuf4 0 1
BL19650_cuf4 2 0
BL19651_cuf0 1 0
BL19676_cuf0 3 0
BL19677_evm3 1 0
BL19678_cuf7 2 0
BL19685_cuf9 1 0
BL19686_evm0 2 0
BL19705_cuf1 2 0
BL19711_cuf5 4 0
BL19715_cuf4 1 0
BL19717_evm0 3 0
BL19738_evm0 1 0
BL19757_cuf2 1 0
BL19766_cuf2 1 0
BL19776_evm2 2 0
BL19782_cuf3 4 0
BL19783_cuf2 1 0
BL19789_cuf0 1 0
BL19791_cuf0 1 0
BL19792_cuf0 1 0
BL19793_evm3 1 3
BL19797_cuf1 16 0
BL19807_cuf0 2 0
BL19815_cuf0 1 0
BL19819_evm0 1 0
BL19825_cuf0 1 0
BL19827_cuf0 3 0
BL19845_cuf0 5 0
BL19859_cuf3 1 0
BL19868_cuf0 1 0
BL19872_evm3 23 0
BL19897_evm0 1 0
BL19932_evm3 1 0
BL19938_evm10 4 0
BL19945_evm1 2 0
BL19950_cuf4 1 0
BL19960_cuf0 1 0
BL19979_cuf0 1 0
BL19981_cuf1 1 0
BL19986_evm0 1 0
BL19990_cuf4 11 0
BL19994_cuf12 2 0
BL19995_evm1 3 0
BL20001_cuf1 1 0
BL20010_evm16 1 0
BL20011_cuf3 8 0
BL20013_evm1 1 0
BL20017_evm0 1 0
BL20023_evm1 1 0
BL20046_cuf0 2 0
BL20063_cuf4 3 0
BL20076_cuf0 48 0
BL20082_cuf2 3 0
BL20115_cuf7 1 0
BL20125_evm0 1 0
BL20143_cuf0 1 0
BL20144_cuf7 2 0
BL20156_evm1 1 0
BL20161_cuf6 1 0
BL20167_cuf0 1 0
BL20180_cuf1 5 0
BL20183_cuf1 1 0
BL20193_evm1 2 0
BL20200_cuf2 1 0
BL20213_cuf0 3 0
BL20217_cuf0 1 0
BL20218_evm7 1 0
BL20219_cuf0 2 0
BL20220_evm0 5 0
BL20239_cuf0 1 0
BL20241_evm0 1 0
BL20247_cuf0 2 0
BL20274_cuf0 1 0
BL20289_evm2 2 0
BL20303_evm0 1 0
BL20314_evm3 1 0
BL20322_evm10 5 0
BL20328_cuf3 2 0
BL20329_cuf2 2 0
BL20340_evm0 1 0
BL20346_evm25 9 0
BL20382_cuf0 1 0
BL20400_evm0 4 0
BL20403_evm0 1 0
BL20413_evm7 1 0
BL20458_evm0 2 0
BL20469_cuf0 2 0
BL20483_evm0 1 0
BL20492_cuf1 1 0
BL20503_cuf0 1 0
BL20519_cuf2 1 0
BL20532_cuf4 2 0
BL20537_cuf0 1 0
BL20548_evm0 2 0
BL20564_evm0 1 0
BL20598_evm0 1 0
BL20605_cuf0 1 0
BL20608_cuf16 3 0
BL20617_cuf1 1 0
BL20618_cuf0 1 0
BL20633_evm0 2 0
BL20634_cuf1 1 0
BL20639_cuf1 1 0
BL20641_evm7 2 0
BL20645_cuf0 2 0
BL20654_cuf0 1 0
BL20665_cuf0 1 0
BL20666_cuf2 1 0
BL20669_cuf0 2 0
BL20675_cuf0 3 0
BL20682_cuf1 1 0
BL20685_cuf0 4 0
BL20699_evm0 3 0
BL20711_evm2 1 0
BL20717_cuf0 2 0
BL20723_evm0 1 0
BL20729_cuf9 5 0
BL20731_evm0 1 0
BL20736_cuf0 3 0
BL20739_cuf2 1 0
BL20761_cuf6 3 0
BL20763_cuf0 1 0
BL20767_evm2 1 0
BL20776_cuf2 2 0
BL20778_cuf1 2 0
BL20790_cuf0 1 0
BL20795_cuf3 4 0
BL20797_evm0 1 0
BL20801_cuf0 3 0
BL20802_cuf0 1 0
BL20838_cuf0 1 0
BL20854_cuf0 2 0
BL20864_evm4 4 0
BL20865_cuf0 1 0
BL20870_cuf1 1 0
BL20872_cuf3 1 0
BL20882_cuf3 1 0
BL20907_cuf0 1 0
BL20914_evm1 0 1
BL20937_cuf0 1 0
BL20945_evm4 1 0
BL20962_cuf6 1 0
BL20967_cuf1 1 0
BL20985_cuf1 1 0
BL20993_evm0 1 0
BL21006_cuf0 1 0
BL21029_cuf1 5 0
BL21036_cuf8 3 0
BL21037_cuf1 1 0
BL21049_cuf8 1 0
BL21057_cuf16 1 0
BL21063_cuf0 2 0
BL21065_evm0 4 0
BL21066_cuf3 2 0
BL21069_evm6 1 0
BL21073_cuf0 28 0
BL21076_cuf14 4 0
BL21085_cuf3 1 0
BL21094_evm20 1 0
BL21129_cuf4 6 0
BL21140_cuf0 6 0
BL21143_cuf0 2 0
BL21144_cuf1 1 0
BL21153_cuf19 2 0
BL21175_cuf0 2 0
BL21213_cuf0 2 0
BL21252_cuf2 2 0
BL21266_cuf0 1 0
BL21269_evm1 2 0
BL21279_cuf0 2 0
BL21291_cuf3 1 0
BL21314_evm0 1 0
BL21316_cuf7 1 0
BL21322_cuf0 1 0
BL21336_cuf0 0 2
BL21349_evm2 2 0
BL21366_evm0 2 0
BL21371_cuf1 1 0
BL21378_cuf1 3 0
BL21381_cuf11 1 0
BL21384_cuf0 3 0
BL21386_cuf0 1 0
BL21389_evm20 1 0
BL21408_evm6 5 0
BL21409_cuf2 5 0
BL21412_cuf0 1 0
BL21414_cuf0 1 0
BL21415_cuf0 2 0
BL21434_evm2 3 0
BL21437_cuf0 1 0
BL21442_cuf4 1 0
BL21452_cuf1 2 0
BL21454_cuf1 1 0
BL21459_cuf0 4 0
BL21461_cuf0 3 0
BL21463_cuf0 2 0
BL21469_cuf0 1 0
BL21470_cuf8 7 0
BL21500_evm0 0 1
BL21504_evm0 2 0
BL21505_cuf3 3 0
BL21507_cuf1 1 0
BL21510_cuf0 2 0
BL21513_cuf23 2 0
BL21517_evm0 1 0
BL21520_cuf2 1 0
BL21531_evm0 1 0
BL21535_evm2 2 0
BL21536_cuf1 2 0
BL21539_cuf1 1 0
BL21550_evm0 3 0
BL21556_evm0 1 0
BL21562_cuf0 2 0
BL21569_evm2 1 0
BL21572_cuf1 0 1
BL21574_cuf0 1 0
BL21575_evm0 4 0
BL21577_evm13 3 0
BL21583_cuf0 1 0
BL21590_cuf1 2 0
BL21595_evm0 2 0
BL21614_evm0 1 0
BL21621_evm0 1 0
BL21625_cuf3 9 0
BL21630_cuf0 4 0
BL21638_cuf0 2 0
BL21658_cuf0 1 0
BL21671_evm0 3 0
BL21680_cuf1 2 0
BL21685_cuf0 2 0
BL21704_evm0 1 0
BL21705_evm0 4 0
BL21711_cuf2 1 0
BL21712_cuf1 1 0
BL21720_cuf0 1 0
BL21727_cuf18 1 0
BL21747_cuf0 1 0
BL21764_cuf3 1 0
BL21783_evm1 5 0
BL21800_cuf0 1 0
BL21801_evm0 1 0
BL21812_evm2 2 0
BL21829_evm1 3 0
BL21838_cuf0 1 0
BL21844_evm1 2 0
BL21856_cuf0 1 0
BL21858_cuf1 1 0
BL21866_cuf0 1 0
BL21874_cuf0 9 0
BL21875_cuf2 2 0
BL21881_evm0 1 0
BL21923_cuf6 1 0
BL21926_evm0 1 0
BL21933_cuf0 2 0
BL21944_cuf0 1 0
BL21953_cuf0 4 0
BL21960_cuf4 1 0
BL21967_cuf12 5 0
BL21976_cuf2 1 1
BL21977_cuf0 5 0
BL21979_evm0 1 0
BL22001_evm7 2 0
BL22009_cuf0 1 0
BL22012_evm0 1 0
BL22017_cuf2 1 0
BL22021_cuf2 1 0
BL22022_cuf4 3 0
BL22023_cuf1 9 0
BL22039_evm0 2 0
BL22049_cuf8 25 0
BL22053_evm0 1 0
BL22059_cuf0 2 0
BL22079_cuf0 4 0
BL22081_cuf6 2 0
BL22087_evm1 1 0
BL22088_evm0 1 0
BL22101_cuf2 1 1
BL22107_cuf1 1 0
BL22134_evm1 1 0
BL22144_evm1 5 0
BL22147_evm1 4 0
BL22152_cuf4 3 0
BL22153_evm5 1 0
BL22155_cuf10 1 0
BL22158_cuf0 1 0
BL22160_cuf0 2 0
BL22162_cuf0 1 0
BL22202_cuf0 1 0
BL22229_cuf0 1 0
BL22241_cuf0 1 0
BL22251_evm0 2 0
BL22253_cuf0 1 0
BL22275_cuf0 3 0
BL22291_evm18 1 0
BL22298_cuf0 1 0
BL22363_cuf0 1 0
BL22369_evm0 1 0
BL22384_cuf0 1 0
BL22386_cuf0 1 0
BL22433_cuf0 1 0
BL22435_evm6 2 0
BL22437_cuf1 2 0
BL22439_evm0 2 0
BL22441_evm6 1 0
BL22460_cuf0 1 0
BL22470_cuf2 1 0
BL22471_cuf0 5 0
BL22479_evm3 3 0
BL22481_cuf5 1 0
BL22486_cuf4 2 0
BL22520_cuf8 20 0
BL22521_cuf0 2 0
BL22523_evm0 2 0
BL22525_cuf0 5 0
BL22527_cuf1 0 2
BL22538_cuf0 2 0
BL22540_cuf0 1 0
BL22542_cuf24 1 0
BL22543_cuf0 1 0
BL22553_cuf1 2 0
BL22562_cuf3 2 0
BL22566_cuf5 1 0
BL22571_cuf5 1 0
BL22572_cuf1 2 0
BL22584_cuf0 1 0
BL22585_evm0 1 0
BL22602_evm0 1 0
BL22638_cuf6 1 0
BL22643_cuf11 2 0
BL22645_cuf2 2 0
BL22647_evm1 1 0
BL22665_cuf10 1 0
BL22666_cuf0 7 0
BL22683_cuf2 7 0
BL22685_evm2 1 0
BL22707_cuf3 2 0
BL22709_cuf2 4 0
BL22711_evm0 7 0
BL22717_cuf5 1 0
BL22720_cuf2 6 0
BL22723_cuf2 4 0
BL22724_cuf2 4 0
BL22726_cuf2 3 0
BL22732_evm11 1 0
BL22734_cuf15 1 0
BL22735_evm0 4 0
BL22740_evm10 1 0
BL22741_cuf0 1 0
BL22769_evm4 9 0
BL22780_cuf2 1 0
BL22782_cuf0 1 0
BL22783_cuf2 1 0
BL22787_cuf1 2 0
BL22788_cuf4 2 0
BL22797_cuf0 3 0
BL22799_evm23 1 0
BL22815_evm0 1 0
BL22819_evm3 1 0
BL22825_cuf2 4 0
BL22835_cuf0 2 0
BL22863_evm24 6 0
BL22877_evm0 5 0
BL22891_cuf3 3 0
BL22895_evm0 1 0
BL22901_evm0 1 0
BL22907_cuf0 2 0
BL22913_cuf2 2 0
BL22919_evm5 3 0
BL22924_cuf0 1 0
BL22927_evm7 1 0
BL22934_evm3 3 0
BL22940_cuf3 3 0
BL22944_cuf1 1 0
BL22954_cuf0 8 0
BL22989_cuf9 2 0
BL22998_cuf2 1 0
BL22999_cuf0 2 0
BL23000_cuf1 3 0
BL23011_cuf2 2 0
BL23019_cuf6 1 0
BL23021_cuf2 1 0
BL23032_cuf4 1 0
BL23034_cuf2 3 0
BL23047_cuf0 0 1
BL23048_evm0 2 0
BL23057_cuf4 2 0
BL23074_cuf0 1 0
BL23076_cuf0 1 0
BL23091_cuf1 1 0
BL23104_cuf4 4 0
BL23107_cuf2 1 0
BL23110_cuf1 2 0
BL23125_cuf5 4 0
BL23143_cuf13 2 0
BL23155_evm7 2 0
BL23166_cuf1 1 0
BL23175_cuf3 1 0
BL23185_cuf3 1 0
BL23188_cuf1 3 0
BL23189_cuf4 3 0
BL23192_cuf0 0 1
BL23197_cuf0 1 0
BL23205_evm0 3 0
BL23219_evm8 1 0
BL23229_cuf0 1 0
BL23231_cuf0 2 0
BL23258_cuf0 1 0
BL23263_cuf0 2 0
BL23275_cuf6 1 0
BL23289_cuf0 1 0
BL23296_cuf0 1 0
BL23305_cuf1 3 0
BL23306_cuf0 1 0
BL23311_cuf0 1 0
BL23330_cuf1 1 0
BL23337_cuf0 2 0
BL23346_cuf3 3 0
BL23364_cuf0 2 0
BL23365_evm1 1 0
BL23388_cuf7 5 0
BL23390_cuf4 3 0
BL23392_cuf2 17 0
BL23394_cuf0 1 0
BL23405_evm1 2 0
BL23418_cuf31 2 0
BL23432_cuf0 1 0
BL23440_cuf7 2 0
BL23456_cuf1 1 0
BL23463_cuf35 1 0
BL23472_evm0 3 0
BL23499_cuf0 1 0
BL23504_evm1 2 0
BL23509_cuf5 2 0
BL23514_cuf0 3 0
BL23518_cuf0 1 0
BL23537_evm0 2 0
BL23547_evm0 3 0
BL23548_cuf1 1 1
BL23557_cuf0 1 0
BL23568_cuf1 1 0
BL23570_cuf0 1 0
BL23572_cuf0 1 0
BL23582_cuf1 1 0
BL23586_evm5 2 0
BL23589_evm0 2 0
BL23591_cuf0 0 3
BL23594_evm1 2 0
BL23598_cuf0 3 0
BL23604_cuf0 1 0
BL23619_cuf0 10 0
BL23647_cuf0 1 0
BL23656_evm8 5 0
BL23674_evm1 4 0
BL23680_cuf0 4 0
BL23681_cuf0 1 0
BL23683_evm0 4 0
BL23708_cuf0 1 0
BL23712_cuf1 1 0
BL23728_evm1 2 0
BL23755_evm3 1 0
BL23768_evm0 3 0
BL23774_cuf0 1 0
BL23785_cuf33 1 0
BL23791_evm14 2 0
BL23792_cuf1 1 0
BL23794_cuf1 0 1
BL23801_cuf5 1 0
BL23819_cuf3 1 0
BL23822_evm0 2 0
BL23823_cuf1 1 0
BL23844_evm0 1 0
BL23877_cuf3 1 0
BL23879_evm4 2 0
BL23901_cuf0 3 0
BL23908_evm0 4 0
BL23917_cuf0 5 0
BL23927_evm0 1 0
BL23933_evm2 1 0
BL23937_cuf1 1 0
BL23947_cuf1 2 0
BL23951_evm2 1 0
BL23953_cuf0 1 0
BL23985_cuf2 2 0
BL23990_cuf1 1 0
BL23992_cuf0 2 0
BL23994_evm1 1 0
BL24016_cuf1 1 0
BL24033_cuf0 1 0
BL24043_cuf0 1 0
BL24051_cuf0 0 1
BL24053_evm1 1 0
BL24064_cuf1 1 0
BL24070_cuf1 1 0
BL24082_evm4 1 0
BL24087_cuf3 1 0
BL24095_cuf0 5 0
BL24096_evm3 1 0
BL24104_evm0 1 0
BL24111_evm0 1 0
BL24125_cuf7 5 0
BL24129_evm7 1 0
BL24132_evm0 1 0
BL24150_cuf0 3 0
BL24157_cuf0 3 0
BL24161_cuf0 1 0
BL24163_cuf0 8 0
BL24184_cuf0 1 0
BL24221_cuf0 2 0
BL24247_evm0 4 0
BL24271_cuf0 1 0
BL24283_cuf2 1 0
BL24287_cuf1 1 0
BL24288_evm4 4 0
BL24290_cuf20 1 0
BL24292_cuf8 1 0
BL24297_cuf10 3 0
BL24305_cuf0 1 0
BL24307_cuf2 12 0
BL24317_cuf1 1 0
BL24327_cuf6 1 0
BL24328_evm4 1 0
BL24331_cuf0 2 0
BL24335_evm0 2 0
BL24338_evm0 3 0
BL24339_cuf0 1 0
BL24346_evm1 6 0
BL24348_cuf27 3 0
BL24353_evm10 4 0
BL24359_cuf0 3 0
BL24365_cuf0 1 0
BL24370_cuf0 22 0
BL24379_cuf1 1 0
BL24390_cuf0 3 0
BL24401_cuf2 1 0
BL24418_cuf2 3 0
BL24420_cuf3 1 0
BL24436_cuf0 7 0
BL24438_cuf1 2 0
BL24448_evm0 2 0
BL24464_evm10 6 0
BL24471_evm0 1 0
BL24479_cuf3 1 0
BL24486_evm6 1 0
BL24503_evm0 1 0
BL24527_cuf0 1 0
BL24541_cuf0 3 0
BL24542_cuf3 1 0
BL24543_evm2 2 0
BL24552_evm9 4 0
BL24556_cuf0 2 0
BL24560_cuf0 1 0
BL24567_cuf1 1 0
BL24568_cuf5 2 0
BL24571_evm2 1 0
BL24572_evm1 1 0
BL24573_cuf25 4 0
BL24592_evm0 3 0
BL24595_evm1 1 0
BL24598_cuf3 3 0
BL24619_evm0 1 0
BL24623_cuf0 8 0
BL24631_cuf7 0 1
BL24653_cuf0 2 0
BL24662_cuf0 2 0
BL24663_cuf5 1 0
BL24667_cuf2 3 0
BL24677_cuf1 2 0
BL24681_cuf8 1 0
BL24691_cuf5 3 0
BL24701_cuf0 4 0
BL24705_evm1 2 0
BL24706_evm2 2 0
BL24728_evm3 2 0
BL24731_cuf0 1 0
BL24736_cuf0 9 0
BL24739_cuf0 3 0
BL24742_cuf0 2 0
BL24761_evm3 4 0
BL24782_cuf3 2 0
BL24787_cuf1 2 0
BL24791_evm0 3 0
BL24793_cuf0 1 0
BL24801_evm4 8 0
BL24805_evm1 0 1
BL24814_cuf0 1 0
BL24817_cuf0 1 0
BL24826_cuf1 1 0
BL24840_cuf0 5 0
BL24847_evm0 1 0
BL24860_cuf0 5 0
BL24877_evm3 1 0
BL24882_cuf4 2 0
BL24884_cuf2 1 0
BL24901_evm0 1 0
BL24908_cuf0 2 0
BL24909_cuf0 2 0
BL24915_cuf0 2 0
BL24918_cuf0 2 0
BL24937_cuf2 5 0
BL24940_cuf1 1 0
BL24949_cuf0 2 0
BL24956_evm0 10 0
BL24958_cuf2 5 0
BL24960_evm2 3 0
BL24996_evm1 5 0
BL24997_cuf0 2 0
BL25007_evm0 1 0
BL25113_evm0 0 2
BL25161_evm0 0 3
BL25167_evm0 4 0
BL25233_evm0 38 0
BL25257_evm0 2 0
BL25305_evm0 1 0
BL25308_evm0 2 0
BL25334_evm1 1 0
BL25362_evm0 1 0
BL25453_evm0 1 0
BL25559_evm0 1 0
BL25581_evm0 1 0
BL25648_evm0 0 2
BL25703_evm0 0 3
BL25856_evm0 1 0
BL25878_evm0 0 1
BL25954_evm0 1 0
BL26010_evm0 47 0
BL26029_evm0 22 0
BL26139_evm0 1 0
BL26142_evm0 1 0
BL26157_evm0 1 0
BL26169_evm0 2 0
BL26253_evm0 1 0
BL26266_evm0 6 0
BL26318_evm0 2 0
BL26365_evm0 3 0
BL26378_evm0 2 0
BL26390_evm0 2 0
BL26438_evm0 1 0
BL26522_evm0 1 0
BL26529_evm0 2 0
BL26530_evm0 1 0
BL26536_evm0 2 0
BL26579_evm0 1 0
BL26655_evm0 0 1
BL26667_evm0 2 0
BL26713_evm0 8 2
BL26722_evm0 1 0
BL26856_evm0 37 0
BL26924_evm0 1 0
BL26979_evm0 0 1
BL27162_evm0 1 0
BL27176_evm0 1 0
BL27232_evm0 1 0
BL27308_evm0 6 0
BL27323_evm0 1 0
BL27344_evm0 1 0
BL27435_evm0 1 0
BL27506_evm0 1 0
BL27522_evm0 75 0
BL27630_evm0 1 0
BL27642_evm0 1 0
BL27707_evm0 1 0
BL27745_evm0 1 0
BL27824_evm0 1 0
BL27832_evm0 3 0
BL27843_evm1 4 0
BL27850_evm0 1 0
BL27854_evm0 1 0
BL27861_evm0 1 0
BL27867_evm0 1 0
BL27916_evm0 0 3
BL27935_evm0 1 0
BL28013_evm0 1 0
BL28018_evm0 1 0
BL28025_evm1 31 0
BL28044_evm0 0 2
BL28051_evm0 3 0
BL28076_evm0 3 0
BL28189_evm0 0 1
BL28287_evm0 0 1
BL28305_evm1 7 0
BL28361_evm0 1 0
BL28480_evm0 1 0
BL28505_evm0 1 0
BL28537_evm0 3 0
BL28566_evm0 0 3
BL28612_evm0 11 0
BL28653_evm0 0 2
BL28715_evm0 1 0
BL28749_evm0 11 0
BL28809_evm0 3 0
BL28819_evm0 2 0
BL28839_evm0 1 0
BL28890_evm0 1 13
BL28962_evm0 3 0
BL28985_evm0 1 0
BL29080_evm0 1 0
BL29189_evm0 13 0
BL29197_evm0 5 0
BL29198_evm0 1 0
BL29212_evm0 1 0
BL29213_evm0 1 0
BL29294_evm0 1 0
BL29429_evm0 1 0
BL29443_evm0 1 0
BL29473_evm0 0 1
BL29591_evm0 1 0
BL29596_evm0 1 0
BL29697_evm0 3 0
BL29753_evm0 0 10
BL29762_evm0 7 0
BL29774_evm0 1 0
BL29825_evm0 1 0
BL29876_evm0 3 0
BL29963_evm0 2 0
BL29981_evm0 1 0
BL30048_evm0 1 0
BL30053_evm0 1 0
BL30059_evm0 1 0
BL30061_evm0 4 0
BL30113_evm0 6 0
BL30191_evm0 4 0
BL30209_evm0 2 0
BL30240_evm4 2 0
BL30305_evm0 1 0
BL30367_evm0 1 0
BL30400_evm0 1 0
BL30413_evm0 1 0
BL30479_evm0 0 1
BL30596_evm0 1 0
BL30690_evm1 4 0
BL30696_evm0 0 1
BL30791_evm0 4 0
BL30873_evm0 2 0
BL30905_evm0 2 0
BL30906_evm0 3 0
BL31065_evm0 1 0
BL31109_evm0 1 0
BL31123_evm0 2 0
BL31135_evm0 3 0
BL31138_evm0 3 0
BL31151_evm0 22 0
BL31165_evm0 2 0
BL31192_evm0 4 0
BL31315_evm0 0 1
BL31319_evm0 59 0
BL31320_evm0 0 1
BL31343_evm0 2 0
BL31402_evm0 6 0
BL31513_evm0 3 0
BL31525_evm0 0 1
BL31532_evm0 2 0
BL31540_evm0 2 0
BL31579_evm0 1 0
BL31589_evm0 3 0
BL31643_evm0 0 1
BL31758_evm0 1 0
BL31942_evm0 2 0
BL31962_evm0 2 0
BL32010_evm5 1 0
BL32037_evm0 3 0
BL32090_evm0 1 0
BL32141_evm0 3 0
BL32154_evm0 0 1
BL32173_evm0 88 0
BL32175_evm0 33 0
BL32227_evm0 3 0
BL32260_evm0 7 0
BL32263_evm0 1 0
BL32285_evm0 21 0
BL32330_evm0 1 0
BL33136_cuf0 1 0
BL33407_cuf0 1 0
BL33411_cuf0 1 0
BL33596_cuf0 4 0
BL33771_cuf0 1 0
BL33991_cuf0 2 0
BL34318_cuf0 1 0
BL34395_cuf0 1 0
BL34607_cuf0 2 0
BL34676_cuf0 1 0
BL36069_cuf0 1 0
BL37091_cuf0 1 0
BL37192_cuf0 1 0
BL37268_cuf0 1 0
BL37445_cuf0 2 0
BL37493_cuf11 2 0
BL37717_cuf0 2 0
BL38388_cuf4 2 0
BL38529_cuf0 1 0
BL39045_cuf0 1 0
BL39209_cuf0 2 0
BL39565_cuf0 1 0
BL39632_cuf0 8 0
BL39784_cuf0 1 0
BL39998_cuf1 2 0
BL40432_cuf1 1 0
BL40809_cuf3 1 0
BL40886_cuf0 29 0
BL41745_cuf0 2 0
BL41805_cuf0 2 0
BL42062_cuf0 1 0
BL42159_cuf0 0 1
BL42718_cuf0 4 0
BL43122_cuf0 1 0
BL44156_cuf0 3 0
BL44332_cuf0 1 0
