Transcript Sense_junction_reads Antisense_junction_reads
BL95720_evm2 1 0
BL95726_evm1 1 0
BL95740_evm1 1 0
BL95759_evm1 3 0
BL95760_evm0 1 0
BL95774_evm1 3 0
BL95784_evm1 8 0
BL95790_evm1 1 0
BL95792_evm0 1 0
BL95796_evm0 2 0
BL95807_evm1 14 0
BL95814_evm0 2 0
BL95815_evm1 1 0
BL95826_evm1 1 0
BL95832_evm1 1 0
BL95837_evm0 2 0
BL95852_evm1 1 0
BL95872_evm1 1 0
BL95891_evm1 2 0
BL95911_evm1 1 0
BL95913_evm1 1 0
BL95953_evm1 1 0
BL95955_evm1 7 0
BL95956_evm0 6 0
BL95966_evm0 2 0
BL95967_evm1 2 0
BL95980_evm1 0 1
BL96008_evm2 1 0
BL96009_evm1 1 0
BL96036_evm0 1 0
BL96041_evm0 3 0
BL96043_evm1 2 0
BL96046_evm0 3 0
BL96062_evm1 2 0
BL96075_evm0 1 0
BL96076_evm1 1 0
BL96088_evm0 1 0
BL96092_evm1 4 0
BL96102_evm0 1 0
BL96110_evm0 1 0
BL96113_evm1 1 0
BL96133_evm0 0 1
BL96142_evm0 6 0
BL96143_evm0 1 0
BL96144_evm1 1 0
BL96145_evm0 1 0
BL96151_evm2 1 0
BL96155_evm1 1 0
BL96176_cuf3 1 0
BL96187_cuf1 1 0
BL96196_cuf0 1 0
BL96197_cuf6 1 0
BL96202_cuf1 1 0
BL96206_cuf1 1 0
BL96233_cuf2 1 0
BL96256_cuf1 1 0
BL96258_cuf2 1 0
BL96320_cuf4 2 0
BL96321_cuf5 1 0
BL96323_cuf9 2 0
BL96372_cuf0 2 0
BL96374_cuf27 1 0
BL96375_cuf32 4 0
BL96376_cuf36 1 0
BL96380_cuf44 5 0
BL96381_cuf45 22 0
BL96382_cuf49 3 0
BL96383_cuf51 7 0
BL96384_cuf62 4 0
BL96386_cuf65 1 0
BL96387_cuf66 4 0
BL96388_cuf67 2 0
BL96389_cuf68 2 0
BL96390_cuf69 1 0
BL96391_cuf70 7 0
BL96392_cuf71 1 0
BL96395_cuf75 3 0
BL96396_cuf76 7 0
BL96397_cuf77 1 0
BL96398_cuf80 2 0
BL96436_cuf2 1 0
BL96437_cuf18 1 0
BL96446_cuf1 2 1
BL96447_cuf2 3 0
BL96453_cuf0 4 0
BL96454_cuf16 2 0
BL96460_cuf0 0 1
BL96467_cuf17 1 0
BL96474_cuf4 1 0
BL96495_cuf0 4 0
BL96524_cuf15 2 0
BL96556_cuf1 1 0
BL96563_cuf3 1 0
BL96565_cuf7 1 0
BL96567_cuf4 1 0
BL96569_cuf10 1 0
BL96578_cuf0 1 0
BL96588_cuf18 1 0
BL96590_cuf0 1 0
BL96592_cuf0 1 0
BL96623_cuf2 2 0
BL96624_cuf5 1 0
BL96648_cuf2 1 0
BL96653_cuf3 1 0
BL96654_cuf4 1 0
BL96662_cuf70 2 0
BL96670_cuf0 1 0
BL96723_cuf8 2 0
BL96741_cuf21 1 0
BL96745_cuf0 2 0
BL96748_cuf1 1 0
BL96749_cuf7 2 0
BL96751_cuf3 1 0
BL96757_cuf1 1 0
BL96768_cuf8 1 0
BL96769_cuf23 1 0
BL96809_cuf1 5 0
BL96819_cuf5 14 0
BL96820_cuf17 3 0
BL96836_cuf10 1 0
BL96845_cuf12 1 0
BL96856_cuf4 1 0
BL96863_cuf0 2 0
BL96864_cuf8 1 0
BL96886_cuf0 1 0
BL96887_cuf5 3 0
BL96922_cuf1 3 0
BL96923_cuf21 4 0
BL96940_cuf0 0 1
BL96953_cuf2 1 0
BL96988_cuf1 2 0
BL97047_cuf0 1 0
BL97077_cuf4 0 1
BL97089_cuf1 11 0
BL97090_cuf29 18 0
BL97099_cuf13 2 0
BL97110_cuf2 0 5
BL97117_cuf7 1 0
BL97118_cuf0 4 0
BL97119_cuf9 2 0
BL97186_cuf1 1 0
BL97203_cuf2 3 0
BL97204_cuf0 1 0
BL97212_cuf0 1 0
BL97219_cuf0 1 0
BL97223_cuf0 1 0
BL97233_cuf6 2 0
BL97260_cuf3 1 0
BL97271_cuf6 1 0
BL97272_cuf8 4 0
BL97303_cuf5 1 0
BL97333_cuf17 1 0
BL97339_cuf14 2 0
BL97359_cuf1 1 0
BL97369_cuf13 2 0
BL97387_cuf0 4 0
BL97388_cuf9 2 0
BL97413_cuf0 1 0
BL97415_cuf0 1 0
BL97416_cuf11 4 0
BL97417_cuf0 1 0
BL97429_cuf12 1 0
BL97432_cuf0 1 0
BL97455_cuf7 1 0
BL97458_cuf3 1 0
BL97460_cuf0 3 0
BL97461_cuf1 2 0
