Transcript Sense_junction_reads Antisense_junction_reads
BL23166_cuf1 1 0
BL23175_cuf3 1 0
BL23183_cuf7 1 0
BL23189_cuf4 1 0
BL23205_evm0 2 2
BL23224_evm1 1 0
BL23229_cuf0 3 0
BL23231_cuf0 1 0
BL23275_cuf6 1 0
BL23304_cuf0 2 0
BL23311_cuf0 1 0
BL23337_cuf0 5 0
BL23367_cuf0 2 0
BL23388_cuf7 2 0
BL23390_cuf4 1 0
BL23392_cuf2 12 1
BL23440_cuf7 1 0
BL23461_evm0 1 0
BL23463_cuf35 3 0
BL23465_cuf0 1 0
BL23515_cuf4 1 0
BL23560_cuf2 1 0
BL23570_cuf0 1 0
BL23579_evm0 1 0
BL23587_cuf1 1 0
BL23590_cuf1 6 0
BL23594_evm1 2 0
BL23595_cuf3 1 0
BL23598_cuf0 2 0
BL23619_cuf0 2 0
BL23620_cuf0 1 0
BL23634_cuf0 1 0
BL23635_cuf1 1 0
BL23656_evm8 2 0
BL23683_evm0 1 0
BL23703_cuf0 1 0
BL23708_cuf0 1 0
BL23712_cuf1 1 0
BL23714_cuf0 1 0
BL23715_evm5 1 0
BL23732_cuf0 1 0
BL23746_evm0 1 0
BL23749_cuf0 1 0
BL23759_cuf1 2 0
BL23768_evm0 3 0
BL23777_evm0 1 0
BL23794_cuf1 1 0
BL23801_cuf5 2 0
BL23808_cuf1 1 0
BL23819_cuf3 1 0
BL23839_cuf0 2 0
BL23845_cuf0 1 0
BL23878_cuf2 1 0
BL23879_evm4 2 0
BL23884_cuf1 1 0
BL23885_cuf0 1 0
BL23890_evm1 1 0
BL23901_cuf0 2 0
BL23908_evm0 7 0
BL23909_evm4 2 0
BL23917_cuf0 2 0
BL23927_evm0 1 0
BL23970_cuf4 4 0
BL23990_cuf1 1 0
BL23992_cuf0 1 0
BL23994_evm1 4 0
BL24043_cuf0 1 0
BL24064_cuf1 2 0
BL24070_cuf1 1 0
BL24082_evm4 3 0
BL24086_cuf2 1 0
BL24087_cuf3 1 0
BL24092_cuf9 1 0
BL24096_evm3 2 0
BL24104_evm0 12 1
BL24115_cuf1 1 0
BL24125_cuf7 2 0
BL24127_cuf0 1 0
BL24129_evm7 1 0
BL24150_cuf0 1 0
BL24156_cuf1 1 0
BL24163_cuf0 1 0
BL24219_cuf0 1 0
BL24220_cuf3 1 0
BL24227_cuf11 1 0
BL24242_cuf0 1 0
BL24283_cuf2 1 0
BL24287_cuf1 1 0
BL24288_evm4 1 0
BL24307_cuf2 1 0
BL24316_cuf2 1 0
BL24317_cuf1 2 0
BL24326_cuf7 2 0
BL24338_evm0 1 0
BL24346_evm1 1 0
BL24348_cuf27 1 0
BL24353_evm10 2 0
BL24357_cuf0 1 0
BL24365_cuf0 1 0
BL24370_cuf0 10 0
BL24379_cuf1 1 0
BL24390_cuf0 6 0
BL24405_cuf1 3 0
BL24416_cuf0 1 0
BL24418_cuf2 1 0
BL24421_cuf1 1 0
BL24426_cuf2 2 0
BL24436_cuf0 2 0
BL24454_cuf0 1 0
BL24475_cuf1 1 0
BL24495_cuf0 1 0
BL24528_cuf1 1 0
BL24542_cuf3 1 0
BL24543_evm2 2 0
BL24564_cuf0 1 0
BL24567_cuf1 1 0
BL24573_cuf25 6 0
BL24590_cuf1 1 0
BL24606_evm0 1 0
BL24623_cuf0 3 0
BL24628_evm23 1 0
BL24631_cuf7 1 0
BL24647_cuf1 1 0
BL24653_cuf0 1 0
BL24663_cuf5 2 0
BL24677_cuf1 2 0
BL24681_cuf8 1 0
BL24686_cuf1 1 0
BL24687_cuf1 1 0
BL24691_cuf5 9 0
BL24699_evm0 1 0
BL24705_evm1 1 0
BL24724_evm0 2 0
BL24728_evm3 1 0
BL24731_cuf0 1 0
BL24742_cuf0 1 0
BL24747_cuf1 1 0
BL24750_evm4 1 0
BL24787_cuf1 1 0
BL24801_evm4 3 0
BL24819_cuf0 1 0
BL24826_cuf1 1 0
BL24860_cuf0 1 0
BL24877_evm3 2 0
BL24884_cuf2 1 0
BL24915_cuf0 1 0
BL24919_cuf0 2 0
BL24940_cuf1 1 0
BL24949_cuf0 1 0
BL24956_evm0 2 0
BL24967_cuf0 1 0
BL24977_cuf0 1 0
BL24985_cuf0 1 0
BL24994_cuf0 1 0
BL25007_evm0 1 0
BL25107_evm0 1 0
BL25108_evm0 1 0
BL25113_evm0 1 0
BL25233_evm0 10 1
BL25308_evm0 1 1
BL25443_evm0 1 0
BL25497_evm0 0 1
BL25512_evm0 1 0
BL25676_evm0 1 0
BL25801_evm0 1 0
BL25832_evm0 1 0
BL25868_evm0 0 1
BL25938_evm0 1 0
BL25954_evm0 2 0
BL26005_evm0 1 0
BL26010_evm0 5 0
BL26029_evm0 5 0
BL26082_evm0 4 0
BL26142_evm0 1 0
BL26159_evm0 1 1
BL26194_evm0 1 0
BL26222_evm0 1 0
BL26245_evm0 2 1
BL26266_evm0 4 0
BL26365_evm0 1 0
BL26378_evm0 1 0
BL26438_evm0 3 0
BL26536_evm0 4 0
BL26562_evm0 1 0
BL26662_evm0 1 0
BL26837_evm0 1 0
BL26856_evm0 5 0
BL26924_evm0 3 0
BL26954_evm0 2 0
BL26978_evm0 0 14
BL26979_evm0 0 2
BL26981_evm0 0 1
BL27077_evm0 1 0
BL27161_evm0 1 0
BL27162_evm0 1 0
BL27267_evm0 1 0
BL27333_evm0 0 4
BL27344_evm0 1 0
BL27360_evm0 1 0
BL27433_evm0 0 1
BL27435_evm0 10 0
BL27522_evm0 15 0
BL27672_evm0 1 0
BL27727_evm0 0 1
BL27798_evm0 1 0
BL27812_evm0 2 0
BL27843_evm1 2 0
BL27850_evm0 6 0
BL27854_evm0 1 0
BL27912_evm0 1 0
BL27916_evm0 0 1
BL28013_evm0 1 0
BL28025_evm1 1 0
BL28049_evm0 1 0
BL28174_evm0 1 0
BL28234_evm0 1 0
BL28361_evm0 1 0
BL28480_evm0 1 0
BL28505_evm0 2 0
BL28593_evm0 1 0
BL28612_evm0 41 0
BL28646_evm0 1 0
BL28749_evm0 2 0
BL28800_evm0 3 0
BL28962_evm0 2 0
BL29022_evm0 1 0
BL29197_evm0 3 0
BL29198_evm0 1 0
BL29213_evm0 2 0
BL29444_evm0 1 0
BL29588_evm0 1 0
BL29591_evm0 1 0
BL29697_evm0 1 0
BL29735_evm0 0 1
BL29753_evm0 0 76
BL29762_evm0 4 0
BL29818_evm0 1 0
BL29825_evm0 1 0
BL29838_evm0 2 0
BL29963_evm0 2 0
BL29981_evm0 2 0
BL30035_evm0 2 1
BL30048_evm0 1 0
BL30072_evm0 1 0
BL30113_evm0 1 0
BL30191_evm0 1 0
BL30209_evm0 1 0
BL30295_evm0 1 0
BL30334_evm0 2 0
BL30367_evm0 4 0
BL30479_evm0 0 8
BL30584_evm0 0 1
BL30596_evm0 1 0
BL30614_evm0 0 1
BL30652_evm0 1 0
BL30656_evm0 2 0
BL30754_evm0 1 1
BL30790_evm0 1 0
BL30816_evm0 1 0
BL30905_evm0 1 0
BL30941_evm0 1 0
BL30943_evm0 1 0
BL31045_evm0 4 0
BL31123_evm0 2 0
BL31138_evm0 3 0
BL31151_evm0 1 0
BL31226_evm0 1 0
BL31276_evm0 0 5
BL31311_evm0 2 0
BL31315_evm0 4 0
BL31319_evm0 3 0
BL31352_evm0 2 0
BL31358_evm0 1 0
BL31402_evm0 8 0
BL31513_evm0 1 0
BL31615_evm0 1 0
BL31674_evm0 1 0
BL31739_evm0 1 0
BL32035_evm0 1 0
BL32037_evm0 1 0
BL32060_evm0 1 0
BL32062_evm0 1 0
BL32093_evm0 2 0
BL32154_evm0 0 2
BL32173_evm0 48 0
BL32183_evm0 1 0
BL32224_evm0 2 0
BL32227_evm0 7 0
BL32240_evm0 1 0
BL32260_evm0 2 0
BL32285_evm0 91 0
BL32330_evm0 1 0
BL32332_evm0 1 0
BL32583_cuf0 1 0
BL32710_cuf1 1 0
BL33375_cuf0 1 0
BL33379_cuf0 2 0
BL33596_cuf0 1 0
BL34318_cuf0 1 0
BL34395_cuf0 1 0
BL35023_cuf3 8 0
BL37268_cuf0 1 0
BL37482_cuf0 1 0
BL38571_cuf2 1 0
BL39045_cuf0 1 0
BL39192_cuf0 1 0
BL39632_cuf0 7 0
BL39784_cuf0 1 0
BL39790_cuf0 3 0
BL39841_cuf0 2 0
BL39897_cuf0 1 0
BL40395_cuf2 1 0
BL41571_cuf0 1 0
BL41831_cuf0 1 0
BL41905_cuf0 2 0
BL41967_cuf0 1 0
BL42175_cuf3 3 0
BL42381_cuf1 1 0
BL42718_cuf0 7 0
BL43180_cuf0 1 0
BL43795_cuf0 3 0
BL44248_cuf0 2 0
BL45509_cuf0 0 1
BL45731_cuf1 1 0
BL46052_cuf1 3 0
BL46057_cuf0 1 0
BL46862_cuf0 1 0
BL47068_cuf0 6 0
BL47130_cuf1 1 0
BL47541_cuf0 1 0
BL48051_cuf0 1 0
BL48061_cuf0 1 0
BL48187_cuf0 1 0
BL48745_cuf2 1 0
BL49076_cuf0 1 0
BL49418_cuf0 1 0
BL49437_cuf0 1 0
BL49449_cuf0 1 0
BL49748_cuf0 0 1
BL49993_cuf0 1 0
BL50149_cuf0 25 0
BL50279_cuf1 1 0
BL51134_cuf0 0 1
BL51412_cuf0 1 0
BL51523_cuf0 1 0
BL52248_cuf0 1 0
BL52400_cuf1 1 0
BL52889_cuf0 15 0
BL52938_cuf0 1 0
BL53209_cuf0 1 0
BL53309_cuf1 4 0
BL53436_cuf2 28 0
BL53717_cuf2 1 0
BL54632_cuf0 1 0
BL55387_cuf0 1 0
BL55836_cuf3 4 0
BL56133_cuf0 1 0
BL56332_cuf1 1 0
BL57615_cuf4 1 0
BL57745_cuf0 0 1
BL58530_cuf0 2 0
BL58825_cuf0 0 1
BL58895_cuf0 1 0
BL59781_cuf0 1 0
BL59841_cuf0 4 0
BL60046_cuf0 1 0
BL60094_cuf0 1 0
BL60300_cuf1 1 0
BL60829_cuf1 1 0
BL61326_cuf0 2 0
BL61344_cuf0 1 0
BL61372_cuf5 1 0
BL61647_cuf0 7 0
BL62200_cuf0 1 0
BL62417_cuf0 1 0
BL63140_cuf0 1 0
BL63404_cuf1 1 0
BL63872_cuf0 0 2
BL64059_cuf1 1 0
BL64061_cuf0 7 0
BL64341_cuf0 1 0
BL64444_cuf0 0 30
BL64733_cuf1 7 0
BL65775_cuf0 1 0
BL66092_cuf1 1 0
BL66494_cuf0 1 0
BL66709_cuf0 1 0
BL66788_cuf0 1 0
BL67046_cuf0 6 0
BL67515_cuf0 1 0
BL67984_cuf0 0 58
BL68454_cuf0 1 0
BL68992_cuf0 1 0
BL69071_cuf2 1 0
BL69479_cuf0 1 0
BL69677_cuf0 1 0
BL70296_cuf1 1 0
BL70670_cuf0 1 0
BL70711_cuf2 29 3
BL72007_cuf0 1 0
BL72116_cuf3 1 0
BL72192_cuf0 2 0
BL72206_cuf1 1 0
BL72209_cuf2 1 0
BL72429_cuf0 1 0
BL72442_cuf1 1 0
BL72556_cuf0 1 0
BL72735_cuf6 1 0
BL73634_cuf0 0 2
BL74447_cuf1 3 0
BL74986_cuf4 7 0
BL75476_cuf0 2 0
BL75703_cuf3 18 0
BL76574_cuf2 1 0
BL76704_cuf1 1 0
BL76804_cuf0 1 0
BL77529_cuf0 2 0
BL78456_cuf2 1 0
BL78783_cuf0 2 0
BL78986_cuf0 1 0
BL79365_cuf1 1 0
BL79414_cuf0 2 0
BL80224_cuf0 0 2
BL80460_cuf1 0 1
BL80843_cuf0 0 22
BL81080_cuf0 1 0
BL81108_cuf0 1 0
BL81405_cuf1 0 1
BL81492_cuf1 1 0
BL82598_cuf0 1 0
BL82838_cuf0 1 0
BL82865_cuf0 1 0
BL83178_cuf0 6 0
BL83450_cuf0 1 0
BL83726_cuf2 2 0
BL83748_cuf1 588 0
BL83795_cuf1 1 0
BL84701_cuf2 1 0
BL85045_cuf4 1 0
BL85409_cuf3 1 0
BL86452_cuf0 1 0
BL86775_cuf0 0 1
BL87315_cuf0 1 0
BL87504_cuf1 1 0
BL87582_cuf0 3 0
BL87799_cuf1 1 0
BL87855_cuf0 2 0
BL88096_cuf0 6 0
BL88222_cuf0 0 1
BL88234_cuf0 2 0
BL88770_cuf0 3 0
BL89589_cuf0 1 0
BL90239_cuf0 2 0
BL90962_cuf0 8 0
BL95000_evm1 1 0
BL95002_evm1 2 0
BL95013_evm0 1 0
BL95015_evm1 1 0
BL95017_evm0 1 0
BL95041_evm1 1 0
BL95052_evm1 1 0
BL95062_evm1 1 0
BL95067_evm1 1 0
BL95071_evm0 1 0
BL95094_evm0 4 0
BL95095_evm1 1 0
BL95098_evm0 2 0
BL95100_evm0 1 0
BL95107_evm0 1 0
BL95110_evm0 1 0
BL95119_evm1 3 0
BL95121_evm0 1 0
BL95141_evm1 1 0
BL95144_evm1 1 0
BL95164_evm1 1 0
BL95188_evm1 1 0
BL95212_evm0 1 0
BL95245_evm0 1 0
BL95256_evm0 1 0
BL95282_evm0 1 0
BL95361_evm3 1 0
BL95366_evm0 1 0
BL95367_evm1 2 0
BL95371_evm1 1 0
BL95385_evm0 1 0
BL95390_evm1 1 0
BL95398_evm0 6 0
BL95410_evm1 3 0
BL95412_evm1 1 0
BL95417_evm0 1 0
BL95419_evm0 1 0
BL95454_evm0 1 0
BL95458_evm4 1 0
BL95478_evm2 1 0
BL95484_evm1 1 0
BL95489_evm0 11 0
BL95500_evm2 1 0
BL95505_evm1 6 0
BL95506_evm0 10 0
BL95507_evm0 1 0
BL95514_evm1 1 0
BL95526_evm0 5 0
BL95541_evm24 1 0
BL95542_evm0 1 0
BL95547_evm0 2 0
BL95562_evm1 1 0
BL95563_evm0 3 0
BL95571_evm1 3 0
BL95590_evm1 1 0
BL95605_evm1 1 0
BL95623_evm2 1 0
BL95632_evm1 0 1
BL95636_evm1 3 0
BL95701_evm1 3 0
BL95702_evm0 1 0
BL95705_evm1 1 0
BL95707_evm1 1 0
BL95744_evm1 1 0
BL95745_evm0 1 0
BL95759_evm1 1 0
BL95760_evm0 1 0
BL95766_evm0 1 0
BL95773_evm0 3 0
BL95774_evm1 2 0
BL95775_evm0 1 0
BL95776_evm1 1 0
BL95788_evm1 1 0
BL95790_evm1 1 0
BL95792_evm0 4 0
BL95807_evm1 11 0
BL95809_evm1 1 0
BL95813_evm0 1 0
BL95820_evm0 1 0
BL95826_evm1 13 0
BL95837_evm0 1 0
BL95839_evm1 1 0
BL95891_evm1 1 0
BL95945_evm0 2 0
BL95946_evm1 2 0
BL95950_evm1 1 0
BL95955_evm1 3 0
BL95956_evm0 1 0
BL95967_evm1 2 0
BL95973_evm0 1 0
BL95985_evm1 1 0
BL95988_evm0 1 0
BL95994_evm5 1 0
BL95996_evm0 1 0
BL96011_evm0 1 0
BL96016_evm0 1 0
BL96017_evm1 1 0
BL96038_evm0 1 0
BL96040_evm2 2 0
BL96041_evm0 2 0
BL96043_evm1 1 0
BL96061_evm0 1 0
BL96062_evm1 1 0
BL96075_evm0 1 0
BL96092_evm1 6 0
BL96094_evm0 1 0
BL96096_evm0 1 0
BL96098_evm1 1 0
BL96110_evm0 1 0
BL96111_evm0 4 0
BL96112_evm1 2 0
BL96128_evm0 1 0
BL96155_evm1 1 0
BL96187_cuf1 1 0
BL96197_cuf6 2 0
BL96252_cuf4 1 0
BL96258_cuf2 1 0
BL96319_cuf3 2 0
BL96320_cuf4 1 0
BL96321_cuf5 2 0
BL96323_cuf9 2 0
BL96325_cuf13 1 0
BL96375_cuf32 1 0
BL96380_cuf44 1 0
BL96381_cuf45 1 0
BL96382_cuf49 1 0
BL96383_cuf51 3 0
BL96387_cuf66 1 0
BL96390_cuf69 1 0
BL96391_cuf70 1 0
BL96396_cuf76 4 0
BL96398_cuf80 1 0
BL96402_cuf8 1 0
BL96405_cuf4 2 0
BL96433_cuf3 1 0
BL96436_cuf2 1 0
BL96439_cuf2 1 0
BL96446_cuf1 2 0
BL96447_cuf2 4 0
BL96448_cuf7 1 0
BL96452_cuf8 1 0
BL96495_cuf0 1 0
BL96507_cuf3 1 0
BL96521_cuf0 1 0
BL96524_cuf15 1 0
BL96526_cuf8 2 0
BL96528_cuf10 1 0
BL96563_cuf3 1 0
BL96590_cuf0 2 0
BL96591_cuf6 1 0
BL96617_cuf2 2 0
BL96629_cuf5 1 0
BL96650_cuf0 1 0
BL96653_cuf3 1 0
BL96654_cuf4 1 0
BL96656_cuf10 1 0
BL96657_cuf13 1 0
BL96660_cuf24 1 0
BL96662_cuf70 2 0
BL96670_cuf0 1 0
BL96676_cuf0 1 0
BL96685_cuf6 1 0
BL96700_cuf17 1 0
BL96741_cuf21 1 0
BL96762_cuf1 1 0
BL96768_cuf8 1 0
BL96792_cuf0 4 0
BL96797_cuf18 1 0
BL96838_cuf5 1 0
BL96864_cuf8 1 0
BL96866_cuf21 1 0
BL96873_cuf2 0 1
BL96886_cuf0 1 0
BL96887_cuf5 1 0
BL96904_cuf0 1 0
BL96920_cuf0 1 0
BL96923_cuf21 2 0
BL96947_cuf1 1 0
BL97038_cuf1 1 0
BL97089_cuf1 3 0
BL97090_cuf29 2 0
BL97110_cuf2 0 5
BL97202_cuf1 1 0
BL97206_cuf20 1 0
BL97219_cuf0 1 0
BL97253_cuf14 3 0
BL97267_cuf0 1 0
BL97268_cuf1 1 0
BL97269_cuf2 3 0
BL97271_cuf6 4 0
BL97272_cuf8 4 0
BL97305_cuf2 1 0
BL97339_cuf14 2 0
BL97348_cuf0 1 0
BL97368_cuf3 1 0
BL97415_cuf0 1 0
BL97416_cuf11 4 0
BL97429_cuf12 1 0
BL97450_cuf7 1 0
BL97455_cuf7 1 0
BL97459_cuf13 1 0
BL97460_cuf0 1 0
BL97476_cuf13 1 0
