Transcript Exonic_reads_sense Junction_reads_sense Exonic_reads_antisense Junction_reads_antisense
BL18186_cuf0 0 0 0 0
BL62636_cuf0 0 0 0 0
BL12676_cuf0 0 0 0 0
BL02185_cuf2 8 0 0 0
BL15468_evm1 0 0 0 0
BL01547_cuf0 1 0 0 0
BL24992_cuf0 0 0 0 0
BL07490_cuf0 1 0 0 0
BL13545_cuf0 0 0 0 0
BL63327_cuf1 0 0 0 0
BL19133_evm0 0 1 0 0
BL20718_cuf0 0 0 0 0
BL04983_cuf1 0 0 0 0
BL20166_evm0 0 0 0 0
BL24407_cuf1 1 3 0 0
BL01650_cuf0 0 0 0 0
BL17683_evm0 0 0 0 0
BL03453_cuf0 0 0 0 0
BL03383_evm0 0 0 0 0
BL90360_cuf0 0 0 0 0
BL04053_cuf0 1 0 0 0
BL78345_cuf1 0 0 0 0
BL97232_cuf3 0 0 0 0
BL10207_cuf7 0 6 0 0
BL17649_cuf0 1 0 0 0
BL97358_cuf7 0 0 0 0
BL24691_cuf5 0 39 0 0
BL15791_cuf1 0 0 0 0
BL20682_cuf1 0 1 0 0
BL91636_cuf0 0 0 0 0
BL10912_cuf0 0 0 0 0
BL97159_cuf9 0 0 0 0
BL59590_cuf0 0 0 0 0
BL02865_cuf0 3 0 0 0
BL01991_cuf2 0 0 0 0
BL96777_cuf8 0 0 0 0
BL32278_evm0 0 0 0 0
BL32192_evm0 0 0 0 0
BL01034_cuf4 0 0 0 0
BL57852_cuf0 0 0 0 0
BL90063_cuf0 0 3 0 0
BL41046_cuf1 0 0 0 0
BL14547_evm0 0 0 0 0
BL03144_evm1 1 0 0 0
BL01144_cuf0 0 0 0 0
BL25305_evm0 0 1 0 0
BL11854_evm3 1 0 0 0
BL09830_cuf2 0 0 0 0
BL05215_cuf0 0 1 0 0
BL15563_cuf0 1 0 0 0
BL24471_evm0 1 0 0 0
BL20486_cuf1 0 0 0 0
BL12483_cuf1 2 0 0 0
BL96644_cuf5 0 0 0 0
BL24281_cuf0 0 0 0 0
BL05730_cuf0 1 0 0 0
BL12193_cuf3 0 0 0 0
BL03606_cuf2 0 0 0 0
BL10346_cuf14 0 0 0 0
BL05169_cuf2 0 0 0 0
BL20694_cuf1 0 0 0 0
BL23635_cuf1 2 0 0 0
BL16973_cuf1 0 0 0 0
BL29073_evm0 0 0 0 0
BL08893_evm0 4 0 0 0
BL04094_evm0 0 0 0 0
BL27962_evm0 0 0 0 0
BL24051_cuf0 0 0 0 1
BL21975_evm0 0 0 0 0
BL23370_evm0 0 1 0 0
BL96316_cuf6 0 0 0 0
BL05070_cuf3 0 0 0 0
BL05077_cuf0 0 0 0 0
BL85027_cuf0 0 0 0 0
BL15535_cuf6 0 0 0 0
BL22087_evm1 1 0 0 0
BL21764_cuf3 0 1 0 0
BL13567_evm2 1 0 0 0
BL24200_cuf0 0 0 0 0
BL33699_cuf0 2 0 0 0
BL12445_cuf1 3 0 0 0
BL07652_evm0 0 0 0 0
BL20699_evm0 6 0 0 0
BL23473_evm0 0 0 0 0
BL60667_cuf0 0 0 0 0
BL04702_cuf3 0 0 0 0
BL05944_cuf0 0 0 0 0
BL32288_evm0 0 0 0 0
BL32205_evm0 0 0 0 0
BL86032_cuf0 0 0 0 0
BL04294_cuf1 0 0 0 0
BL68144_cuf0 0 0 0 0
BL17513_cuf0 0 0 0 0
BL27463_evm0 0 0 0 0
BL97008_cuf0 0 0 0 0
BL18858_cuf3 0 4 0 0
BL10478_evm0 0 0 0 0
BL22344_cuf2 0 0 0 0
BL95486_evm1 1 0 0 0
BL32463_cuf0 0 0 0 0
BL00617_cuf2 0 0 0 0
BL97396_cuf5 0 0 0 0
BL82867_cuf0 0 0 0 0
BL80282_cuf0 0 0 0 0
BL08088_evm3 0 0 0 0
BL17032_cuf0 0 0 0 0
BL48454_cuf7 0 2 0 0
BL18610_cuf30 0 10 0 0
BL97293_cuf5 0 0 0 0
BL29622_evm0 0 0 0 0
BL21102_cuf0 0 1 0 0
BL03890_cuf5 0 2 0 0
BL52750_cuf0 0 0 0 0
BL15219_cuf0 0 0 0 0
BL03664_cuf1 0 0 0 0
BL10938_evm6 1 0 0 0
BL43220_cuf1 0 0 0 0
BL02714_cuf0 0 10 0 0
BL08743_cuf0 0 1 0 0
BL26181_evm0 0 0 0 0
BL14839_cuf2 0 18 0 0
BL23610_evm0 0 0 0 0
BL16376_cuf9 0 2 0 0
BL27093_evm0 1 0 0 0
BL47698_cuf0 0 0 0 0
BL24367_cuf5 0 0 0 0
BL08550_cuf1 0 0 0 0
BL13879_cuf1 0 0 0 0
BL67327_cuf0 0 0 0 0
BL27776_evm0 0 0 0 0
BL91555_cuf0 0 0 0 0
BL64788_cuf0 0 0 0 0
BL97361_cuf0 0 0 0 0
BL29828_evm0 0 0 0 0
BL96078_evm0 0 0 0 0
BL20537_cuf0 0 16 0 0
BL05609_cuf4 0 0 0 0
BL11860_cuf0 14 0 0 0
BL21215_cuf1 0 0 0 0
BL41610_cuf0 0 0 0 0
BL24705_evm1 0 3 0 0
BL74596_cuf0 0 0 0 0
BL05020_cuf1 0 1 0 0
BL04724_evm0 1 0 0 0
BL11262_cuf2 0 0 0 0
BL25519_evm0 0 0 0 0
BL06043_evm6 0 0 0 0
BL32172_evm0 0 0 0 0
BL02511_cuf0 0 0 0 0
BL08819_evm1 0 0 0 0
BL04097_cuf0 0 0 0 0
BL27964_evm1 0 1 0 0
BL14327_evm2 0 0 0 0
BL08616_cuf0 0 0 0 0
BL05209_cuf0 2 0 0 0
BL14016_cuf2 0 0 0 0
BL20514_evm0 0 0 0 0
BL15894_cuf0 0 0 0 0
BL97323_cuf7 0 0 0 0
BL08452_cuf0 3 0 0 0
BL72005_cuf0 0 0 0 0
BL95801_evm1 0 0 0 0
BL16091_cuf0 0 0 0 0
BL33777_cuf0 0 0 0 0
BL02580_cuf4 0 0 0 0
BL06839_evm0 0 0 0 0
BL23652_cuf0 0 0 0 0
BL13503_evm0 0 0 0 0
BL43676_cuf0 0 0 0 0
BL08233_evm7 0 0 0 0
BL06305_cuf0 1 0 0 0
BL00095_evm0 1 0 0 0
BL19884_cuf0 0 0 0 0
BL30333_evm0 0 0 0 0
BL04467_cuf0 0 0 0 0
BL19937_evm0 0 0 0 0
BL14333_cuf0 0 0 0 0
BL13977_cuf0 1 0 0 0
BL02066_cuf1 0 0 0 0
BL22603_evm0 0 0 0 0
BL32137_evm0 0 0 0 0
BL90272_cuf0 0 0 0 0
BL06297_cuf0 6 0 0 0
BL64303_cuf0 0 0 0 0
BL02538_cuf12 0 4 0 0
BL24077_cuf0 0 0 0 0
BL95850_evm0 1 0 0 0
BL60157_cuf0 0 0 0 0
BL05567_evm1 0 1 0 0
BL96197_cuf6 0 4 0 0
BL08582_cuf0 0 0 0 0
BL66776_cuf0 0 0 0 0
BL15437_evm0 0 0 0 0
BL12616_evm10 0 0 0 0
BL03418_cuf1 0 0 0 0
BL17126_cuf2 0 2 0 0
BL01811_evm0 0 0 0 0
BL08234_cuf1 1 0 1 0
BL07539_cuf1 0 0 0 0
BL03013_cuf7 0 0 0 0
BL29675_evm0 0 0 0 0
BL01329_evm0 0 0 0 0
BL71071_cuf0 0 0 0 0
BL89100_cuf1 0 1 0 0
BL39504_cuf0 0 0 0 0
BL21578_cuf0 0 0 0 0
BL25630_evm0 0 0 0 0
BL28953_evm0 0 0 0 0
BL12502_cuf1 0 0 0 0
BL21406_cuf1 0 0 0 0
BL21413_cuf1 0 0 0 0
BL16336_cuf0 0 0 0 0
BL18769_evm0 0 0 0 0
BL18678_cuf2 0 0 0 0
BL00621_cuf6 0 3 0 0
BL96145_evm0 1 0 0 0
BL22323_cuf1 0 0 0 0
BL14539_cuf1 0 0 0 0
BL11655_cuf0 0 0 0 0
BL15720_cuf0 0 0 0 0
BL29017_evm0 0 0 0 0
BL80947_cuf1 0 0 0 0
BL10837_cuf0 0 0 1 0
BL47705_cuf0 0 0 0 0
BL21348_cuf1 0 0 0 0
BL06951_evm1 2 0 0 0
BL17064_cuf0 2 0 0 0
BL06195_cuf0 0 0 0 0
BL01750_evm0 3 3 0 0
BL02886_evm3 0 0 0 0
BL00894_evm0 0 0 0 0
BL14075_cuf1 0 0 0 0
BL48042_cuf0 0 0 0 0
BL10280_cuf7 0 0 0 0
BL13318_cuf2 0 0 0 0
BL26377_evm0 0 0 0 0
BL82127_cuf0 0 0 0 0
BL11991_cuf0 0 0 0 0
BL19843_cuf0 0 0 0 0
BL03854_cuf3 0 3 0 0
BL23472_evm0 5 0 0 0
BL96656_cuf10 0 1 0 0
BL07610_cuf3 0 3 0 0
BL06086_evm0 124 3 0 3
BL02040_evm0 0 0 0 0
BL08377_evm0 0 0 0 0
BL01331_cuf0 0 0 0 0
BL30365_evm0 0 0 0 0
BL17219_cuf1 0 2 0 0
BL95591_evm0 0 0 0 0
BL07168_evm1 0 0 0 0
BL21521_cuf0 0 1 0 0
BL20196_cuf0 0 0 0 0
BL02974_cuf0 1 0 0 0
BL77341_cuf2 0 0 0 0
BL47190_cuf0 0 0 0 0
BL13889_cuf3 0 0 0 0
BL16153_cuf1 0 0 0 0
BL16372_cuf1 0 13 0 0
BL10649_evm0 0 0 0 0
BL17220_evm0 1 1 0 0
BL02710_cuf0 0 1 0 0
BL10870_cuf0 0 3 0 0
BL20836_evm2 1 0 0 0
BL22472_cuf0 0 0 0 0
BL16929_cuf7 0 0 0 0
BL74425_cuf0 0 0 0 0
BL71767_cuf0 0 0 0 0
BL02420_cuf0 0 0 0 0
BL28487_evm0 0 0 0 0
BL19913_evm0 0 0 0 0
BL03121_cuf0 0 0 0 0
BL60781_cuf0 0 0 0 0
BL06311_cuf0 0 0 0 0
BL14159_cuf0 0 0 0 0
BL00878_cuf1 0 0 0 0
BL16113_cuf0 0 0 0 0
BL12767_cuf4 10 0 0 0
BL16837_evm0 0 0 0 0
BL02467_evm0 0 0 0 0
BL96004_evm0 0 0 0 0
BL01686_evm2 0 0 0 0
BL39343_cuf0 0 0 0 0
BL07007_cuf1 0 5 0 0
BL08110_evm0 0 17 0 0
BL19260_evm0 1 0 0 0
BL20378_cuf0 0 0 0 0
BL01791_cuf0 0 0 0 0
BL13583_cuf0 0 0 0 0
BL45558_cuf0 0 0 0 0
BL00489_cuf14 0 0 0 0
BL63396_cuf0 0 0 0 0
BL20871_cuf1 0 2 0 0
BL20213_cuf0 6 0 0 0
BL07409_evm0 0 0 0 0
BL09289_cuf0 0 0 1 0
BL95733_evm0 0 0 0 0
BL26549_evm0 0 0 0 0
BL77964_cuf0 0 0 0 0
BL06201_cuf1 0 1 0 0
BL01176_evm0 0 1 0 0
BL31605_evm0 0 0 0 0
BL21704_evm0 0 1 0 0
BL38024_cuf1 0 0 0 0
BL31724_evm0 0 0 0 0
BL22954_cuf0 19 0 0 0
BL74884_cuf0 0 0 0 0
BL32103_evm0 0 0 0 0
BL21909_evm0 0 0 0 0
BL19140_cuf0 4 0 0 0
BL18118_cuf0 0 1 0 0
BL02081_cuf5 0 0 0 0
BL13992_cuf0 0 0 0 0
BL11618_cuf0 1 0 0 0
BL17212_evm1 0 0 0 0
BL32696_cuf0 0 0 0 0
BL46553_cuf1 0 0 0 0
BL30931_evm0 0 0 0 0
BL95490_evm1 0 1 0 0
BL18879_cuf0 0 0 0 0
BL91355_cuf0 0 0 0 0
BL12337_evm0 0 0 0 0
BL02963_evm0 1 0 0 0
BL21084_cuf1 0 0 0 0
BL11274_cuf0 0 0 0 0
BL50044_cuf0 0 0 0 0
BL10703_cuf3 0 0 0 0
BL27041_evm0 0 0 0 0
BL02015_cuf6 0 0 0 0
BL30267_evm0 0 0 0 0
BL01174_evm4 0 7 0 0
BL21967_cuf12 0 174 0 0
BL27633_evm0 0 0 0 0
BL30966_evm0 0 0 0 0
BL61349_cuf0 1 0 0 0
BL22682_cuf0 0 0 0 0
BL21631_cuf0 0 0 0 0
BL02339_cuf0 0 0 0 0
BL70239_cuf0 1 0 0 0
BL97255_cuf1 0 0 0 0
BL96412_cuf0 0 0 0 0
BL18057_evm1 3 0 2 0
BL09987_evm0 0 0 0 0
BL06850_cuf4 0 5 0 0
BL26263_evm0 0 0 0 0
BL01009_cuf0 1 0 0 0
BL05650_evm0 0 0 0 0
BL00752_cuf5 0 1 0 0
BL53009_cuf0 0 0 0 0
BL22936_evm2 0 0 0 0
BL00229_evm1 0 0 0 0
BL13848_cuf4 0 0 0 0
BL90481_cuf0 0 0 0 0
BL12378_cuf0 1 0 0 0
BL21330_cuf0 0 0 0 0
BL97248_cuf7 0 0 0 0
BL22272_cuf0 0 0 0 0
BL11840_evm0 0 2 0 0
BL40430_cuf1 0 0 0 0
BL04870_cuf5 0 0 0 0
BL39667_cuf0 0 0 0 0
BL61396_cuf2 0 0 0 0
BL11266_evm3 0 0 0 0
BL17985_cuf0 0 0 0 0
BL24317_cuf1 0 30 0 0
BL18194_cuf0 0 1 0 0
BL11286_cuf3 0 0 0 0
BL14915_cuf6 0 0 0 0
BL15648_cuf0 1 0 0 0
BL78387_cuf2 0 0 0 0
BL25014_evm0 0 0 0 0
BL12794_evm0 0 0 0 0
BL95110_evm0 1 0 0 0
BL08637_evm0 0 0 0 0
BL18619_evm0 2 1 0 0
BL31020_evm0 0 0 0 0
BL15329_cuf0 0 0 0 0
BL47624_cuf1 0 0 0 0
BL17871_cuf2 10 0 0 0
BL40543_cuf0 0 0 0 0
BL00784_cuf0 0 0 0 0
BL20661_evm0 0 0 0 0
BL19962_cuf0 0 0 0 0
BL95329_evm1 2 0 0 0
BL13046_cuf0 0 0 0 0
BL02450_cuf0 0 0 0 0
BL11024_evm0 0 0 0 0
BL22720_cuf2 18 1 0 0
BL25370_evm0 0 0 0 0
BL07308_evm0 0 0 0 0
BL12198_evm0 0 0 0 0
BL11778_evm0 0 0 0 0
BL00722_evm0 0 0 0 0
BL80473_cuf0 0 0 0 0
BL03569_evm0 0 0 0 0
BL88424_cuf0 0 0 0 0
BL18806_cuf0 0 0 0 0
BL11170_evm0 0 0 0 0
BL21141_evm1 0 2 0 0
BL97332_cuf7 0 0 0 0
BL20361_cuf0 0 0 0 0
BL06637_evm0 0 0 0 0
BL26212_evm0 0 0 0 0
BL07932_cuf0 0 0 0 0
BL07174_evm0 0 0 0 0
BL97050_cuf0 0 0 0 0
BL00232_cuf0 0 0 0 0
BL00097_cuf1 0 0 0 0
BL22515_evm0 0 0 0 0
BL53405_cuf0 0 0 0 0
BL95793_evm1 0 0 0 0
BL12433_cuf1 0 0 0 0
BL20321_cuf0 0 0 0 0
BL29360_evm0 0 0 0 0
BL28392_evm0 0 0 0 0
BL04018_cuf1 0 0 0 0
BL12240_cuf0 0 0 0 0
BL22539_evm9 0 1 0 0
BL96446_cuf1 0 7 0 1
BL05610_cuf1 2 0 0 0
BL40796_cuf0 0 0 0 0
BL05089_cuf0 0 0 0 0
BL15836_cuf3 1 0 0 0
BL26944_evm0 0 0 0 0
BL07578_cuf0 0 0 0 0
BL96351_cuf1 0 0 0 0
BL65216_cuf0 0 0 0 0
BL97318_cuf2 0 0 0 0
BL88612_cuf0 0 0 0 0
BL84411_cuf1 0 0 0 0
BL01951_evm7 1 0 0 0
BL20620_evm0 0 0 0 0
BL62120_cuf0 0 0 0 0
BL21205_cuf0 0 0 0 0
BL44175_cuf0 0 0 0 0
BL15480_cuf0 2 0 0 0
BL15119_cuf2 0 0 0 0
BL08127_cuf0 0 0 0 0
BL06953_cuf1 4 0 0 0
BL14763_evm0 0 0 0 0
BL05930_cuf0 0 0 0 0
BL32031_evm0 0 0 0 0
BL54303_cuf0 0 0 0 0
BL24536_cuf0 0 0 0 0
BL76630_cuf0 6 0 0 0
BL10162_evm0 15 18 0 0
BL14773_evm0 0 2 0 0
BL95180_evm0 0 0 0 0
BL96879_cuf0 0 0 0 0
BL30203_evm0 0 0 0 0
BL22740_evm10 1 0 0 0
BL31323_evm0 0 0 0 0
BL70658_cuf2 0 0 0 0
BL45951_cuf0 0 0 0 0
BL83864_cuf0 0 0 0 0
BL04493_cuf3 0 0 0 0
BL06629_evm0 0 0 0 0
BL18715_evm0 0 0 0 0
BL21839_evm0 0 0 0 0
BL52318_cuf0 0 0 0 0
BL31188_evm0 0 0 0 0
BL21214_evm5 0 0 0 0
BL06452_evm0 0 5 0 0
BL23141_evm0 0 0 0 0
BL96375_cuf32 0 40 0 0
BL21155_evm1 0 0 0 0
BL21143_cuf0 6 0 0 0
BL63977_cuf0 0 0 0 0
BL95810_evm0 0 0 0 0
BL24462_cuf0 0 0 0 0
BL16232_cuf0 0 0 0 0
BL29120_evm0 0 0 0 0
BL12347_cuf3 0 3 0 0
BL86563_cuf0 0 0 0 0
BL16520_cuf2 0 0 0 0
BL15886_cuf1 2 0 0 0
BL09406_evm3 0 0 0 0
BL71935_cuf0 0 0 0 0
BL16265_cuf1 0 2 0 0
BL13923_cuf0 0 0 0 0
BL05767_cuf0 0 1 0 0
BL25666_evm0 0 0 0 0
BL08416_cuf0 0 0 0 0
BL05301_evm0 0 0 0 0
BL17677_evm1 0 0 0 0
BL01600_evm0 0 0 0 0
BL08487_cuf0 3 0 0 0
BL01281_evm0 0 0 0 0
BL15589_cuf1 0 0 0 0
BL25362_evm0 0 1 0 0
BL20122_evm0 0 0 0 0
BL20027_evm1 0 0 0 0
BL12534_evm3 0 0 0 0
BL96917_cuf8 0 0 0 0
BL70646_cuf0 0 0 0 0
BL01653_cuf0 0 0 0 0
BL25103_evm0 0 0 0 0
BL08360_cuf0 0 0 0 0
BL09854_evm0 0 0 0 0
BL21195_cuf1 0 0 0 0
BL24904_cuf0 0 1 0 0
BL11853_cuf0 0 0 0 0
BL81420_cuf0 0 0 0 0
BL24648_cuf2 0 6 0 0
BL23349_cuf1 0 0 0 0
BL12368_evm0 7 0 0 0
BL15352_evm0 0 0 0 0
BL95788_evm1 0 1 0 0
BL88376_cuf0 0 0 0 0
BL05836_cuf3 0 1 0 0
BL13493_evm1 0 0 0 0
BL16517_cuf1 0 11 0 0
BL95056_evm1 0 0 0 0
BL67105_cuf0 0 0 0 0
BL18055_evm0 0 0 0 0
BL04577_cuf5 0 1 0 0
BL95610_evm1 0 0 0 0
BL01086_cuf5 0 3 0 0
BL19715_cuf4 1 0 0 0
BL22002_cuf0 0 0 0 0
BL19990_cuf4 0 36 0 1
BL16944_cuf6 0 5 0 0
BL90213_cuf0 0 0 0 0
BL27974_evm0 0 0 0 0
BL12485_evm1 0 0 0 0
BL22586_cuf34 0 13 0 0
BL13437_evm0 0 7 0 0
BL14357_cuf0 7 0 2 0
BL84414_cuf0 0 0 0 0
BL24806_cuf0 0 0 0 0
BL09201_cuf0 0 0 0 0
BL07715_cuf8 0 4 0 0
BL96513_cuf7 0 0 0 0
BL04874_evm0 0 0 0 0
BL28379_evm0 0 0 0 0
BL21791_cuf6 0 0 0 0
BL60686_cuf0 0 0 0 0
BL16611_evm0 0 0 0 0
BL30889_evm0 0 0 0 0
BL14365_cuf0 0 0 0 0
BL13253_cuf0 0 0 0 0
BL01336_cuf1 0 1 0 0
BL69635_cuf0 0 0 0 0
BL97437_cuf1 0 0 0 0
BL19959_cuf0 0 0 0 0
BL22216_cuf0 0 0 0 0
BL58562_cuf0 0 0 0 0
BL72979_cuf0 0 0 0 0
BL06455_cuf0 11 0 0 0
BL23621_cuf1 0 0 0 0
BL52085_cuf0 0 0 0 0
BL95318_evm1 0 0 0 0
BL14671_cuf0 0 0 0 0
BL32350_evm0 0 0 0 0
BL10035_cuf1 0 0 0 0
BL06750_evm0 0 0 0 0
BL14090_cuf3 0 4 0 0
BL67533_cuf0 0 0 0 0
BL12600_evm0 0 0 0 0
BL22340_cuf2 0 0 0 0
BL09667_cuf0 0 0 0 0
BL13626_cuf0 0 0 0 0
BL19208_cuf1 3 0 0 0
BL26142_evm0 2 0 0 0
BL68575_cuf0 0 0 0 0
BL06243_evm0 0 0 0 0
BL06636_cuf0 0 0 0 0
BL97204_cuf0 57 0 0 0
BL24105_cuf2 0 0 0 0
BL39854_cuf0 0 0 0 0
BL10100_cuf0 0 0 0 0
BL03159_cuf0 0 0 0 0
BL42705_cuf1 0 0 0 0
BL14757_cuf0 0 0 0 0
BL96421_cuf9 0 0 0 0
BL97091_cuf2 0 0 0 0
BL21562_cuf0 0 10 0 0
BL11638_cuf1 0 0 0 0
BL95579_evm0 0 0 0 0
BL31567_evm0 0 0 0 0
BL13138_cuf0 0 0 0 0
BL05352_cuf0 0 0 0 0
BL05545_cuf0 1 0 0 0
BL14407_evm0 2 0 0 0
BL32185_evm0 0 0 0 0
BL23409_cuf0 0 1 0 0
BL01745_evm0 0 0 0 0
BL11384_evm0 1 0 0 0
BL31717_evm0 0 0 0 0
BL20752_cuf2 0 0 0 0
BL09076_evm0 0 0 0 0
BL19757_cuf2 3 0 0 0
BL08577_evm5 0 3 0 0
BL29448_evm0 0 0 0 0
BL29743_evm0 0 0 0 0
BL17143_cuf0 0 0 0 0
BL96514_cuf0 0 0 0 0
BL18243_evm0 0 0 0 0
BL21581_cuf0 0 0 0 0
BL41407_cuf0 0 0 0 0
BL15547_evm0 0 0 0 0
BL21325_cuf3 0 1 0 0
BL84310_cuf0 0 0 0 0
BL08006_evm0 0 0 0 0
BL24476_cuf2 0 0 0 0
BL04423_cuf3 0 0 0 0
BL74498_cuf0 0 0 0 0
BL22067_cuf1 0 1 0 0
BL11723_cuf1 0 0 0 0
BL24435_cuf3 0 7 0 0
BL14422_evm0 151 21 0 0
BL22404_cuf1 0 0 0 0
BL07921_cuf2 0 0 0 0
BL08505_cuf0 0 1 0 0
BL97264_cuf15 0 0 0 0
BL23700_cuf0 0 0 0 0
BL61219_cuf0 0 0 0 0
BL24852_cuf0 0 0 0 0
BL10028_evm0 0 0 0 0
BL95566_evm0 0 0 0 0
BL97375_cuf1 0 0 0 0
BL10236_cuf7 0 0 0 0
BL25803_evm0 0 0 0 0
BL27649_evm0 0 0 0 0
BL53076_cuf0 0 0 0 0
BL02219_cuf1 0 0 0 0
BL05361_cuf2 0 0 0 0
BL96919_cuf10 0 0 0 0
BL19778_evm0 0 0 0 0
BL43852_cuf0 0 0 0 0
BL96053_evm1 0 0 0 0
BL01685_cuf3 0 0 0 0
BL40257_cuf0 1 1 0 0
BL18690_cuf2 0 0 0 0
BL20090_cuf12 0 0 0 0
BL12294_cuf4 0 0 0 0
BL09021_evm0 0 0 0 0
BL00720_cuf0 0 0 0 0
BL27173_evm0 0 0 0 0
BL21540_evm0 0 0 0 0
BL07890_evm0 0 0 0 0
BL21811_cuf0 0 6 0 0
BL05435_cuf12 0 16 0 0
BL97338_cuf4 0 0 0 0
BL44595_cuf0 0 0 0 0
BL13105_cuf0 2 0 0 0
BL04554_evm0 0 2 0 0
BL00454_cuf5 0 0 0 0
BL03020_cuf1 2 0 0 0
BL55108_cuf0 0 0 0 0
BL18679_cuf1 4 0 0 0
BL07509_cuf0 0 2 0 0
BL09711_cuf0 0 2 0 0
BL21527_cuf0 0 0 0 0
BL07716_cuf0 20 0 0 0
BL10524_evm0 1 0 0 0
BL28471_evm0 0 0 0 0
BL07058_evm0 0 0 0 0
BL11920_cuf8 0 0 0 0
BL18700_cuf0 0 0 0 0
BL20417_cuf1 0 0 0 0
BL15617_cuf0 0 0 0 0
BL05656_cuf0 0 0 0 0
BL15638_cuf0 0 1 0 0
BL68080_cuf0 0 0 0 0
BL53652_cuf0 0 0 0 0
BL11397_cuf0 0 0 0 0
BL38305_cuf0 0 0 0 0
BL29526_evm0 0 0 0 0
BL14475_cuf19 0 2 0 0
BL00618_cuf0 0 0 0 0
BL03677_cuf0 0 2 0 0
BL26793_evm0 0 0 0 0
BL05218_evm0 0 0 0 0
BL01091_evm3 0 0 0 0
BL08564_cuf5 0 0 0 0
BL31483_evm0 0 0 0 0
BL20038_cuf1 0 0 0 0
BL04930_evm3 0 0 0 0
BL31550_evm0 0 0 0 0
BL10255_evm5 0 1 0 0
BL95342_evm1 0 0 0 0
BL26873_evm0 0 0 0 0
BL19395_cuf0 0 0 0 0
BL97273_cuf2 0 0 0 0
BL88166_cuf0 0 0 0 0
BL15910_cuf0 0 0 0 0
BL13934_cuf1 0 0 0 0
BL17557_cuf1 2 0 0 0
BL00563_cuf0 0 0 0 0
BL00603_evm0 0 0 0 0
BL45472_cuf0 0 0 0 0
BL62187_cuf0 0 0 0 0
BL24257_cuf1 0 1 0 0
BL20071_cuf1 0 0 0 0
BL16730_cuf0 0 0 0 0
BL97023_cuf3 0 0 0 0
BL20703_cuf0 0 1 0 0
BL42615_cuf0 0 0 0 0
BL30783_evm0 0 0 0 0
BL28092_evm0 0 0 0 0
BL05281_evm4 0 0 0 0
BL27920_evm0 0 0 0 0
BL06700_cuf1 0 0 0 0
BL11940_cuf2 2 0 0 0
BL02721_cuf1 0 0 0 0
BL66051_cuf0 0 0 0 0
BL27284_evm0 0 0 0 0
BL22204_cuf1 0 0 0 0
BL96924_cuf1 0 0 0 0
BL10243_cuf0 0 0 0 0
BL11156_cuf0 0 0 0 0
BL95540_evm0 0 0 0 0
BL18789_cuf1 1 0 0 0
BL95748_evm0 0 0 0 0
BL22339_cuf5 0 0 0 0
BL79432_cuf0 0 0 0 0
BL26563_evm0 0 0 0 0
BL12694_evm0 0 4 0 0
BL96401_cuf7 0 0 0 0
BL20279_cuf1 0 0 0 0
BL88824_cuf0 0 0 0 0
BL30688_evm0 0 0 0 0
BL18324_cuf0 0 2 0 0
BL21522_evm1 0 0 0 0
BL12363_cuf1 0 0 0 0
BL03738_cuf1 0 0 0 0
BL31014_evm0 0 0 0 0
BL06772_cuf2 1 0 0 0
BL22259_cuf1 3 0 0 0
BL06891_cuf0 0 0 0 0
BL00516_cuf2 0 0 0 0
BL25261_evm0 0 1 0 0
BL05885_cuf0 0 0 0 0
BL09265_cuf0 0 0 0 0
BL18814_evm1 0 0 0 0
BL12532_evm0 0 1 0 0
BL10732_evm1 0 0 0 0
BL10513_cuf0 0 0 0 0
BL09882_cuf0 0 0 0 0
BL25459_evm0 0 0 0 0
BL50643_cuf0 0 0 0 0
BL37365_cuf0 0 0 0 0
BL02887_evm0 0 0 0 0
BL23429_cuf1 0 0 0 0
BL12673_cuf3 0 0 0 0
BL15474_cuf0 0 0 0 0
BL20353_cuf0 0 0 0 0
BL15157_cuf7 0 0 0 0
BL14261_evm0 0 0 0 0
BL05427_cuf4 0 1 0 0
BL57267_cuf0 0 0 0 0
BL11907_cuf0 0 0 0 0
BL01636_cuf0 0 0 0 0
BL41535_cuf0 0 0 0 0
BL58282_cuf0 0 0 0 0
BL18946_cuf8 0 19 0 0
BL25687_evm0 0 0 0 0
BL01525_evm1 0 0 0 0
BL97039_cuf0 0 0 0 0
BL10079_cuf2 0 0 0 0
BL21392_evm0 0 0 0 0
BL19154_cuf5 0 0 0 0
BL08519_cuf1 0 0 0 0
BL08161_cuf3 0 1 0 0
BL30372_evm0 0 0 0 0
BL24157_cuf0 1 3 0 0
BL10966_evm4 0 0 0 0
BL16762_cuf0 0 0 0 0
BL23753_cuf2 0 0 0 0
BL04037_evm0 0 0 0 0
BL01662_evm0 0 0 0 0
BL18981_cuf1 3 0 0 0
BL19063_evm0 0 1 0 0
BL01515_evm0 0 0 0 0
BL14519_cuf4 0 5 0 0
BL07547_evm0 1 0 0 0
BL17517_cuf7 0 0 0 0
BL79162_cuf0 0 0 0 0
BL52131_cuf0 0 0 0 0
BL67726_cuf0 3 0 0 0
BL13660_cuf8 0 0 0 0
BL19616_cuf0 0 0 0 0
BL08768_evm1 1 0 0 0
BL22562_cuf3 0 4 0 0
BL28846_evm0 0 0 0 0
BL13935_evm1 0 0 0 0
BL43528_cuf0 0 0 0 0
BL84047_cuf3 0 0 0 0
BL72735_cuf6 4 0 0 0
